"","node","degree","betweenness","closeness","eigcent","bdc","diffslc_09","description"
"18","HORVU.MOREX.r2.1HG0004830",6,0,1.02959409355187e-07,6.37562606979953e-07,5.88600697307435,0.588601271113781,"Histone H2A"
"19","HORVU.MOREX.r2.1HG0004870",1,0,3.12915415478337e-07,0.00014436889645398,0.966728861335291,0.0968028181403376,"Inorganic pyrophosphatase family protein"
"20","HORVU.MOREX.r2.1HG0004900",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Poly [ADP-ribose] polymerase"
"21","HORVU.MOREX.r2.1HG0006240",10,1326,3.13047751109339e-07,2.11087556569833e-06,3.38817797955586,0.338819697743595,"Glutathione S-transferase"
"22","HORVU.MOREX.r2.1HG0006350",1,0,3.12980640114776e-07,8.31941540527984e-05,0.963084786661357,0.0963833534047832,"Agamous MADS-box transcription factor"
"23","HORVU.MOREX.r2.1HG0007670",1,0,3.12880530137239e-07,9.34846003300606e-05,0.969086602150392,0.0969927963553362,"Nuclear pore complex protein Nup107"
"24","HORVU.MOREX.r2.1HG0007880",1,0,1.02794353815505e-07,5.95678904283393e-08,0.953678015246838,0.0953678551357851,"Bidirectional sugar transporter SWEET"
"25","HORVU.MOREX.r2.1HG0008950",1,0,3.13038471798785e-07,5.00927910504654e-05,0.981531990203328,0.0981982825322782,"Pyrimidine-specific ribonucleoside hydrolase"
"26","HORVU.MOREX.r2.1HG0009310",1,0,1.02794353809371e-07,5.95783039198822e-08,0.953794100993334,0.0953794637198069,"DNA repair RAD51-like protein"
"27","HORVU.MOREX.r2.1HG0009580",1,0,3.12779122904826e-07,1.05127249769104e-07,0.962864579093616,0.0962865525238863,"Disease resistance protein (TIR-NBS-LRR class) family"
"28","HORVU.MOREX.r2.1HG0009950",1,0,3.12818959921518e-07,5.21604142600415e-05,0.968265318875923,0.0968734762604263,"Ribosome biogenesis regulatory protein-like protein"
"29","HORVU.MOREX.r2.1HG0010080",2,1,1.02827322417387e-07,1.21282915463194e-07,1.94309561723129,0.194309670877753,"Glycosyltransferase"
"30","HORVU.MOREX.r2.1HG0010520",1,0,3.12800349519129e-07,4.53454231117781e-07,0.973447504124942,0.0973451585213022,"Protein IQ-DOMAIN 1"
"31","HORVU.MOREX.r2.1HG0010970",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"E3 SUMO-protein ligase SIZ1"
"32","HORVU.MOREX.r2.1HG0011090",2,1048,3.12971080620023e-07,3.25883154095635e-07,1.12072864432144,0.112073157726982,"Dihydrolipoyl dehydrogenase"
"33","HORVU.MOREX.r2.1HG0011100",1,0,1.02794353413594e-07,6.01279629015964e-08,0.961285138402114,0.096128567955378,"DNA-directed RNA polymerase subunit N"
"34","HORVU.MOREX.r2.1HG0011220",66,10744,3.13169920496416e-07,0.246271379637486,44.5679023425725,4.67843447593099,"Polyribonucleotide nucleotidyltransferase"
"35","HORVU.MOREX.r2.1HG0011720",1,0,3.1291142893539e-07,7.73441004990572e-05,0.95798263668702,0.0958678733591511,"RRP15-like protein"
"36","HORVU.MOREX.r2.1HG0011940",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Aminotransferase-related family protein"
"37","HORVU.MOREX.r2.1HG0012450",2,0,3.13054951437829e-07,1.81989912484052e-06,1.93980602958471,0.193982240867683,"Carotenoid isomerase, putative, expressed"
"38","HORVU.MOREX.r2.1HG0012650",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"RNA polymerase II-associated protein 3"
"39","HORVU.MOREX.r2.1HG0013160",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Nitrogen regulatory protein P-II-like protein"
"40","HORVU.MOREX.r2.1HG0013190",2,0,1.02827320896963e-07,1.50286076031435e-07,1.97185485968684,0.197185621226153,"Protein kinase"
"41","HORVU.MOREX.r2.1HG0013930",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Non-specific serine/threonine protein kinase"
"42","HORVU.MOREX.r2.1HG0013960",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Non-specific serine/threonine protein kinase"
"43","HORVU.MOREX.r2.1HG0014210",4,2199,3.13053034912135e-07,4.16146741697188e-05,1.89702218357723,0.189739671564475,"Bushy growth protein"
"44","HORVU.MOREX.r2.1HG0014550",2,2097,3.12827944190482e-07,1.39623069763262e-07,1.50881273494287,0.15088139915505,"RNA-binding family protein"
"45","HORVU.MOREX.r2.1HG0014990",2,0,3.13007183162597e-07,0.00358680114623654,1.13452531315269,0.116680652346882,"N-acetyltransferase, putative"
"46","HORVU.MOREX.r2.1HG0015010",3,0,3.13094889499213e-07,1.18556874021089e-05,1.2992015058887,0.129930820707532,"Aminotransferase"
"47","HORVU.MOREX.r2.1HG0015100",5,4773,3.1291854986837e-07,3.88444427839984e-07,3.3319599108347,0.333196340683455,"Mitogen-activated protein kinase"
"48","HORVU.MOREX.r2.1HG0015640",3,2284,3.13009996859141e-07,0.000403869201504057,2.10806065930638,0.211169548211992,"DNA repair helicase"
"49","HORVU.MOREX.r2.1HG0015850",1,0,3.12893110979835e-07,2.01148813731631e-06,0.953347884266435,0.0953365987659671,"Sucrose-phosphatase"
"50","HORVU.MOREX.r2.1HG0015920",1,0,1.02794353804547e-07,5.95807264637221e-08,0.953885418505489,0.0953885954732027,"SAD1/UNC-84 domain protein, putative"
"51","HORVU.MOREX.r2.1HG0015930",2,0,1.0282732149392e-07,1.48712341895669e-07,1.96056326025921,0.196056459867029,"Pentatricopeptide repeat superfamily protein"
"52","HORVU.MOREX.r2.1HG0015950",10,0,3.13053524272051e-07,0.0302471588171274,8.72876881321429,0.900099324256844,"Nucleolar MIF4G domain-containing protein 1"
"53","HORVU.MOREX.r2.1HG0016780",2,0,3.12910868841578e-07,0.000124603650181401,1.13280560271625,0.113392703556788,"Asparagine--tRNA ligase"
"54","HORVU.MOREX.r2.1HG0017160",2,0,3.12839790706543e-07,0.000132900609028602,1.9684056329589,0.196960173844016,"Elongator complex protein 2"
"55","HORVU.MOREX.r2.1HG0017460",2,2097,3.13142598092771e-07,0.000130124969373649,1.50642789625204,0.15075990209764,"Cullin-1"
"56","HORVU.MOREX.r2.1HG0017530",2,1,1.02827322648149e-07,1.20979027893301e-07,1.9387306774525,0.193873176626375,"Anaphase-promoting complex subunit 7"
"57","HORVU.MOREX.r2.1HG0017830",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Transport inhibitor response 1"
"58","HORVU.MOREX.r2.1HG0017860",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Starch synthase family protein"
"59","HORVU.MOREX.r2.1HG0017990",1,0,3.12936359187092e-07,2.98761760599357e-07,0.954863992773441,0.0954866681629286,"Bifunctional protein FolD"
"60","HORVU.MOREX.r2.1HG0018010",4,0,3.1294356022278e-07,0.000141977790257037,3.51937861424359,0.35206564143559,"Histidine--tRNA ligase"
"61","HORVU.MOREX.r2.1HG0018040",103,5635,3.13221566025163e-07,0.900473014438035,82.4805344497393,9.05847915796816,"40S ribosomal protein S4"
"62","HORVU.MOREX.r2.1HG0018440",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Phenylalanine ammonia-lyase"
"63","HORVU.MOREX.r2.1HG0018770",1,0,1.02794353767862e-07,5.96399167343645e-08,0.954579771321751,0.0954580308081002,"Leucine aminopeptidase, putative"
"64","HORVU.MOREX.r2.1HG0018910",83,1194,3.13179587417992e-07,0.865624444850189,71.3962334987018,7.91868535023535,"60S ribosomal protein L18-like protein"
"65","HORVU.MOREX.r2.1HG0019030",2,0,3.12931218327588e-07,5.32979017781177e-07,1.94733876096678,0.194734355777794,"Fe/S biogenesis protein nfuA"
"66","HORVU.MOREX.r2.1HG0019110",1,0,3.12557976867953e-07,8.85930619604972e-08,0.974292927950278,0.0974293725287836,"Disulfide-isomerase"
"67","HORVU.MOREX.r2.1HG0019150",1,0,3.13019850973327e-07,0.000981867964616127,0.952932969664446,0.0961769781345991,"Peroxisomal membrane (Mpv17/PMP22) family protein"
"68","HORVU.MOREX.r2.1HG0019290",2,0,3.12938328282327e-07,4.72726427466678e-07,1.13251835287503,0.113252260741288,"Tubulin beta chain"
"69","HORVU.MOREX.r2.1HG0019520",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Universal stress protein"
"70","HORVU.MOREX.r2.1HG0019570",1,0,1.02794353688109e-07,5.97454862568392e-08,0.956089276387562,0.0956089814096938,"DNA-directed RNA polymerase subunit"
"71","HORVU.MOREX.r2.1HG0019680",5,4866,3.13005565953688e-07,2.4398858991116e-06,2.92858183776817,0.292860379674126,"Golgi apparatus membrane protein TVP23"
"72","HORVU.MOREX.r2.1HG0019760",4,239,3.12985704987393e-07,6.93485691043747e-07,1.94997344934339,0.194997969071461,"Dihydrolipoyl dehydrogenase"
"73","HORVU.MOREX.r2.1HG0019790",1,0,3.1301557219081e-07,0.00843607843907875,0.996213275945653,0.107213798189736,"Ubiquitin"
"74","HORVU.MOREX.r2.1HG0020140",5,11311,3.13037585854608e-07,2.08573338718429e-06,1.74542614149524,0.174544491309573,"Receptor-like kinase, putative"
"75","HORVU.MOREX.r2.1HG0020240",1,0,3.1288309942783e-07,1.10808130831269e-06,0.952944558272932,0.0952954531004707,"Transcription initiation factor TFIID subunit 13"
"76","HORVU.MOREX.r2.1HG0020280",1,0,3.12858581211314e-07,0.000101228116593968,0.972534203780756,0.0973445256830101,"Arginine--tRNA ligase"
"77","HORVU.MOREX.r2.1HG0020600",1,0,3.12943630278548e-07,9.72335819551759e-07,0.955858845978045,0.095586759700042,"Haloacid dehalogenase-like hydrolase superfamily protein"
"78","HORVU.MOREX.r2.1HG0020620",1,0,3.13014579477984e-07,1.27821637232575e-06,0.971008632564005,0.0971020136511355,"Nucleotide/sugar transporter family protein"
"79","HORVU.MOREX.r2.1HG0020650",3,4193,3.12630189133837e-07,2.46581822693457e-07,2.36389665317378,0.236389887241018,"Thioredoxin-like protein"
"80","HORVU.MOREX.r2.1HG0020680",72,123039,3.1326869104895e-07,0.570647655699674,46.1651278045773,5.13009567058744,"Ribosomal protein"
"81","HORVU.MOREX.r2.1HG0020690",1,0,3.12739708984864e-07,1.40557580050907e-07,0.962015123741354,0.0962016388759574,"RING finger protein"
"82","HORVU.MOREX.r2.1HG0020750",3,1087,3.12994173680313e-07,0.000542910593876862,1.83021197526082,0.183509817060571,"DNA-directed RNA polymerase"
"83","HORVU.MOREX.r2.1HG0021340",1,0,1.02794353787631e-07,5.96120933437529e-08,0.954205596108953,0.0954206132617793,"Embryo-specific 3"
"84","HORVU.MOREX.r2.1HG0021470",2,150,3.12969732207007e-07,4.51932468654241e-07,1.11759609454779,0.111760016194001,"RING/U-box superfamily protein"
"85","HORVU.MOREX.r2.1HG0021500",2,0,3.13053073880281e-07,1.87166472689516e-06,1.95068408708109,0.195070093206363,"Serine/threonine protein phosphatase 2A regulatory subunit B"
"86","HORVU.MOREX.r2.1HG0022310",3,107,3.13041109132926e-07,7.3394384071861e-07,1.86479593111161,0.186480253660617,"70 kDa heat shock protein"
"87","HORVU.MOREX.r2.1HG0022960",3,39,3.13040860263121e-07,7.49216593775095e-07,1.87099888332289,0.187100562627223,"70 kDa heat shock protein"
"88","HORVU.MOREX.r2.1HG0023130",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"FACT complex subunit SSRP1"
"89","HORVU.MOREX.r2.1HG0023430",1,0,3.13064886159219e-07,3.22900584541918e-06,0.976792856190835,0.0976821917243443,"Malic enzyme"
"90","HORVU.MOREX.r2.1HG0023530",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Auxin-responsive protein"
"91","HORVU.MOREX.r2.1HG0023540",33,1,3.13200463388147e-07,0.00106259218838571,28.700094370981,2.87096577006764,"Proteasome subunit beta type"
"92","HORVU.MOREX.r2.1HG0023550",1,0,3.13087949569608e-07,8.68265840327284e-06,0.95597198688699,0.095605013081262,"Phosphotransferase"
"93","HORVU.MOREX.r2.1HG0023650",12,27144,3.13192698122636e-07,0.000160337734707081,5.19321525271093,0.51946582923233,"Derlin"
"94","HORVU.MOREX.r2.1HG0023690",1,0,3.12948320446255e-07,0.00016390856078016,0.970349151907825,0.0971824328954846,"tRNA N6-adenosine threonylcarbamoyltransferase"
"95","HORVU.MOREX.r2.1HG0023790",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"PRA1 family protein"
"96","HORVU.MOREX.r2.1HG0024040",5,1227,3.1299713504462e-07,2.3839753144471e-06,2.60108037905936,0.260110183483719,"Mitochondrial carrier family"
"97","HORVU.MOREX.r2.1HG0024100",61,0,3.1316820774154e-07,0.696508639341921,54.5180203314705,6.07865980855478,"50S ribosomal protein L5"
"98","HORVU.MOREX.r2.1HG0024540",16,9637,3.13086765482974e-07,1.03567422753068e-05,6.96779033389272,0.69678835445732,"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family"
"99","HORVU.MOREX.r2.1HG0024570",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Agamous MADS-box transcription factor"
"100","HORVU.MOREX.r2.1HG0025160",1,0,3.13021051537173e-07,1.23290536177362e-06,0.964708699529547,0.0964719795677803,"Bidirectional sugar transporter SWEET"
"101","HORVU.MOREX.r2.1HG0025370",1,0,3.12924097743239e-07,3.09893761702754e-07,0.958354087773415,0.095835687681727,"Receptor-like kinase"
"102","HORVU.MOREX.r2.1HG0025600",2,364,3.13039398692465e-07,0.000156455271273337,1.11512889760219,0.111653699504365,"Abscisic acid receptor"
"103","HORVU.MOREX.r2.1HG0025750",2,4192,3.12533335364822e-07,1.80176013569869e-07,1.13223356679973,0.113223518838385,"RNA-binding family protein"
"104","HORVU.MOREX.r2.1HG0025880",4,2964,3.12942582887258e-07,4.69604085118542e-07,1.93653244765942,0.193653667409618,"Chaperone DnaK"
"105","HORVU.MOREX.r2.1HG0026120",3,10432,3.13172378498362e-07,0.00115286604670246,1.3090505299328,0.131942632435312,"Ferrochelatase"
"106","HORVU.MOREX.r2.1HG0026490",3,5256,3.1295600015769e-07,3.45683889569063e-05,1.85059792159212,0.185090903709273,"ATP synthase gamma chain"
"107","HORVU.MOREX.r2.1HG0026750",84,10687,3.1321920745898e-07,0.807146058834886,66.0581592341758,7.33224737636898,"40S ribosomal protein S3a"
"108","HORVU.MOREX.r2.1HG0026900",1,0,1.02794352855599e-07,6.08916421537178e-08,0.971846561274112,0.0971847109298891,"Lactoylglutathione lyase"
"109","HORVU.MOREX.r2.1HG0027180",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Vacuolar protein sorting-associated protein 20"
"110","HORVU.MOREX.r2.1HG0027190",2,1520,3.12902287054247e-07,1.66559695252809e-05,1.12507307456508,0.112522297829081,"E3 ubiquitin-protein ligase"
"111","HORVU.MOREX.r2.1HG0027350",1,0,3.12655651345577e-07,9.47762525915488e-08,0.955359430536421,0.0955360283522694,"ER membrane protein complex subunit 1"
"112","HORVU.MOREX.r2.1HG0027750",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Histone acetyltransferase GCN5"
"113","HORVU.MOREX.r2.1HG0028440",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Tobamovirus multiplication protein 2A"
"114","HORVU.MOREX.r2.1HG0028810",17,18618,3.13121027234214e-07,0.00238811176563579,9.52014368692714,0.954163669281786,"Methylthioribose-1-phosphate isomerase"
"115","HORVU.MOREX.r2.1HG0029020",4,18238,3.1310689005196e-07,0.00169192486225538,1.46449772932345,0.147972505308375,"Ribulose bisphosphate carboxylase small chain"
"116","HORVU.MOREX.r2.1HG0029250",1,0,3.12873019370856e-07,1.41408944143353e-07,0.954040962126114,0.0954042234806611,"Cationic amino acid transporter, putative"
"117","HORVU.MOREX.r2.1HG0029600",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"DNA polymerase epsilon, catalytic subunit, putative"
"118","HORVU.MOREX.r2.1HG0030230",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Translin family protein, expressed"
"119","HORVU.MOREX.r2.1HG0030900",11,164,3.13118898775969e-07,0.0631306427447112,7.85626674508818,0.842444252979058,"Midasin"
"120","HORVU.MOREX.r2.1HG0030920",5,4437,3.13073887157892e-07,0.00423310547490801,1.74777749699111,0.178587544626528,"Polyadenylate-binding protein"
"121","HORVU.MOREX.r2.1HG0031000",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"3-ketoacyl-CoA thiolase"
"122","HORVU.MOREX.r2.1HG0031470",1,0,1.02926314487867e-07,9.62932896143825e-08,0.966153981606681,0.0966154848246287,"Pentatricopeptide repeat-containing protein"
"123","HORVU.MOREX.r2.1HG0031510",9,207,3.1304231078921e-07,0.00167468819259033,7.64243343019593,0.765750562392924,"60 kDa chaperonin"
"124","HORVU.MOREX.r2.1HG0031540",1,0,3.13083271101009e-07,2.90714532214488e-06,0.958903298523063,0.0958929462830962,"Cysteine--tRNA ligase"
"125","HORVU.MOREX.r2.1HG0031730",1,0,3.12947776204619e-07,1.93787638363463e-07,0.955780187073422,0.0955781931162167,"Riboflavin kinase"
"126","HORVU.MOREX.r2.1HG0031760",74,3684,3.13180566290669e-07,0.758337472457835,59.6374324472736,6.64624696993941,"60S ribosomal protein L21"
"127","HORVU.MOREX.r2.1HG0031900",15,2584,3.13102657539124e-07,0.01348629256741,8.22960617987952,0.835098281298621,"WD40 repeat-like protein"
"128","HORVU.MOREX.r2.1HG0032070",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Peroxisome biogenesis protein 12"
"129","HORVU.MOREX.r2.1HG0032080",2,362,3.12957812916831e-07,1.51780425508228e-05,1.16359292863763,0.116372953102059,"Eukaryotic translation initiation factor 4E"
"130","HORVU.MOREX.r2.1HG0032090",4,0,3.12774036278966e-07,4.06319506180832e-07,3.94430862032678,0.394431227720234,"Cellulose synthase"
"131","HORVU.MOREX.r2.1HG0032450",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Fatty acid hydroxylase superfamily"
"132","HORVU.MOREX.r2.1HG0032460",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Fatty acid hydroxylase superfamily protein"
"133","HORVU.MOREX.r2.1HG0032940",3,3,3.12949804957854e-07,1.58376027061789e-06,1.84435682175603,0.184437107559847,"Phosphoribosylformylglycinamidine synthase family protein"
"134","HORVU.MOREX.r2.1HG0033010",1,0,1.0279435379946e-07,5.95936993173552e-08,0.953981698095712,0.0953982234439006,"Long-chain-alcohol oxidase"
"135","HORVU.MOREX.r2.1HG0033180",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Vacuolar protein sorting-associated protein 2-like protein 2"
"136","HORVU.MOREX.r2.1HG0033270",1,0,3.13043522143852e-07,1.92246752853067e-06,0.961296049696536,0.0961313351904293,"Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha"
"137","HORVU.MOREX.r2.1HG0033530",2,319,3.1284403724967e-07,1.09077737675403e-06,1.11967939923962,0.111968921623602,"Malate dehydrogenase"
"138","HORVU.MOREX.r2.1HG0033820",11,7291,3.13029386672821e-07,2.60357947646747e-06,4.31364876845947,0.431367220067476,"Transporter-related family protein"
"139","HORVU.MOREX.r2.1HG0033960",2,0,3.12971360951299e-07,3.57610205695414e-07,1.13695320794849,0.113695642644034,"Double stranded RNA binding protein 3"
"140","HORVU.MOREX.r2.1HG0034150",11,2479,3.12869014577125e-07,0.000139267888306661,8.05147868509343,0.805273209608819,"28S ribosomal protein S29, mitochondrial"
"141","HORVU.MOREX.r2.1HG0034210",9,383,3.13158837006386e-07,0.000178798555379218,7.31886955636341,0.732047874336182,"Coatomer subunit gamma"
"142","HORVU.MOREX.r2.1HG0034220",3,2632,3.12956867170042e-07,7.82585069358473e-07,1.42112270878998,0.14211297520556,"Xaa-pro aminopeptidase, putative"
"143","HORVU.MOREX.r2.1HG0034290",40,11255,3.13155757102278e-07,0.282198925177485,22.2731816096705,2.48129719362679,"40S ribosomal protein S17, putative, expressed"
"144","HORVU.MOREX.r2.1HG0034980",1,0,3.12959639121647e-07,6.88506883464638e-07,0.983105037090511,0.0983111233652462,"Thioredoxin"
"145","HORVU.MOREX.r2.1HG0035590",6,793,3.13037369799103e-07,0.00110226392061918,4.31043499735211,0.432035537263768,"DNA-directed RNA polymerase subunit beta"
"146","HORVU.MOREX.r2.1HG0035670",62,5495,3.13199053626476e-07,0.349243573158141,43.8382571822431,4.69814493406664,"Nucleolar complex protein 2"
"147","HORVU.MOREX.r2.1HG0035690",1,0,3.12759311351385e-07,6.44747872582995e-08,0.969359513104982,0.0969360093378067,"ALG-2 interacting protein X"
"148","HORVU.MOREX.r2.1HG0035810",1,0,3.12987309437125e-07,1.10293275686855e-06,0.953610081377744,0.0953620007772556,"WAT1-related protein"
"149","HORVU.MOREX.r2.1HG0035900",3,3033,3.12921458077222e-07,2.68194809949777e-07,1.84300883047093,0.184301124422422,"Alpha-galactosidase"
"150","HORVU.MOREX.r2.1HG0036120",2,2097,3.12655248803717e-07,1.54512701206341e-07,1.54190170245083,0.154190309306514,"Myosin"
"151","HORVU.MOREX.r2.1HG0036160",3,3162,3.12905234677725e-07,2.75647680201582e-07,1.80984661185845,0.180984909268757,"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein"
"152","HORVU.MOREX.r2.1HG0036380",2,588,3.12951087953466e-07,9.9728931920251e-05,1.13025834028622,0.11311559006735,"DNA ligase"
"153","HORVU.MOREX.r2.1HG0036700",2,2097,3.13043992873457e-07,9.97281395206413e-07,1.52517293670269,0.152518191223524,"Protochlorophyllide reductase"
"154","HORVU.MOREX.r2.1HG0036900",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"RP/EB family microtubule-associated protein"
"155","HORVU.MOREX.r2.1HG0037190",1,0,3.12881645535719e-07,1.24121405589141e-07,0.959636989018418,0.0959638106111068,"Calcium uniporter protein, mitochondrial"
"156","HORVU.MOREX.r2.1HG0037400",1,0,1.02926324244765e-07,1.1007412963026e-07,0.967128523414791,0.0967129514081958,"Thylakoid lumenal 17.4 kDa protein, chloroplastic"
"157","HORVU.MOREX.r2.1HG0037430",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Glutamyl-tRNA reductase"
"158","HORVU.MOREX.r2.1HG0037450",28,70614,3.13131915016445e-07,8.90073704220663e-05,13.0549941360671,1.30557952024009,"Membrane steroid-binding protein"
"159","HORVU.MOREX.r2.1HG0037500",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Folylpolyglutamate synthase"
"160","HORVU.MOREX.r2.1HG0037530",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Malic enzyme"
"161","HORVU.MOREX.r2.1HG0038510",1,0,3.12622980968663e-07,7.03038196160489e-08,0.953190753843604,0.095319138657798,"U1 small nuclear ribonucleoprotein 70 kDa"
"162","HORVU.MOREX.r2.1HG0038910",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"protein kinase family protein"
"163","HORVU.MOREX.r2.1HG0039180",2,0,3.13095581158688e-07,1.17519569197282e-05,1.12343971936702,0.11235454869793,"Methionine aminopeptidase"
"164","HORVU.MOREX.r2.1HG0039580",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Protein kinase family protein"
"165","HORVU.MOREX.r2.1HG0039600",1,0,3.1279522159927e-07,6.99558534399305e-08,0.957208318481339,0.095720894808402,"Pectinesterase"
"166","HORVU.MOREX.r2.1HG0039790",1,0,3.13127834666979e-07,0.000142137001362448,0.967071233419975,0.0968350466432237,"Trehalase"
"167","HORVU.MOREX.r2.1HG0039950",2,1,1.02827323694891e-07,1.19588538044482e-07,1.9189312596917,0.191893233598854,"Kinase family protein"
"168","HORVU.MOREX.r2.1HG0039970",1,0,3.12996462920328e-07,0.0011280334955428,0.97570041614856,0.0985852717608444,"Rhomboid-like protein"
"169","HORVU.MOREX.r2.1HG0039980",4,556,3.1306917698883e-07,0.00135597942054177,3.2970743910071,0.330927820579198,"COP9 signalosome complex subunit 1"
"170","HORVU.MOREX.r2.1HG0040100",1,0,3.1247879430121e-07,9.49319565744007e-08,0.957443311084056,0.0957444165471665,"F-box protein PP2-A13"
"171","HORVU.MOREX.r2.1HG0040380",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"Nucleosome assembly protein 1-1"
"172","HORVU.MOREX.r2.1HG0040810",0,0,1.02761404460667e-07,2.21227387731673e-07,0,1.99104648958506e-07,"C-terminal binding protein"
