"cor","freq"
0.1901,75557
0.1902,75384
0.1903,75610
0.1904,75430
0.1905,76618
0.1906,76423
0.1907,76912
0.1908,77343
0.1909,77218
0.191,77271
0.1911,77431
0.1912,77978
0.1913,78707
0.1914,78335
0.1915,78247
0.1916,78575
0.1917,79367
0.1918,79277
0.1919,79600
0.192,79583
0.1921,80364
0.1922,80250
0.1923,80552
0.1924,80738
0.1925,80979
0.1926,81293
0.1927,81983
0.1928,82263
0.1929,82375
0.193,82345
0.1931,82428
0.1932,82918
0.1933,83635
0.1934,83543
0.1935,83599
0.1936,84171
0.1937,83732
0.1938,84344
0.1939,85200
0.194,84277
0.1941,85389
0.1942,85480
0.1943,85871
0.1944,85713
0.1945,85873
0.1946,86839
0.1947,86543
0.1948,87290
0.1949,86862
0.195,87401
0.1951,88087
0.1952,88415
0.1953,88553
0.1954,88271
0.1955,88965
0.1956,89179
0.1957,89251
0.1958,90311
0.1959,89561
0.196,91003
0.1961,90512
0.1962,90251
0.1963,91684
0.1964,91171
0.1965,91894
0.1966,92047
0.1967,92665
0.1968,92604
0.1969,92790
0.197,92955
0.1971,94025
0.1972,94204
0.1973,93639
0.1974,93829
0.1975,94109
0.1976,95003
0.1977,95583
0.1978,95560
0.1979,95748
0.198,96212
0.1981,96369
0.1982,96453
0.1983,96953
0.1984,96896
0.1985,97820
0.1986,97704
0.1987,98191
0.1988,97731
0.1989,98768
0.199,98306
0.1991,98969
0.1992,99036
0.1993,99419
0.1994,99714
0.1995,100451
0.1996,100804
0.1997,100433
0.1998,101029
0.1999,101369
0.2,101178
0.2001,102374
0.2002,102366
0.2003,102665
0.2004,102319
0.2005,102760
0.2006,103779
0.2007,103418
0.2008,103581
0.2009,104708
0.201,104810
0.2011,104760
0.2012,104976
0.2013,105690
0.2014,105817
0.2015,105760
0.2016,105964
0.2017,106978
0.2018,107230
0.2019,106906
0.202,107651
0.2021,107987
0.2022,107959
0.2023,108447
0.2024,108644
0.2025,108870
0.2026,109211
0.2027,109863
0.2028,110054
0.2029,110386
0.203,110386
0.2031,110486
0.2032,111449
0.2033,111525
0.2034,112063
0.2035,112132
0.2036,112624
0.2037,113337
0.2038,112834
0.2039,113250
0.204,113521
0.2041,114051
0.2042,114052
0.2043,114570
0.2044,114264
0.2045,115380
0.2046,114790
0.2047,115845
0.2048,116044
0.2049,116101
0.205,116876
0.2051,117090
0.2052,117024
0.2053,117593
0.2054,117375
0.2055,118170
0.2056,118213
0.2057,119533
0.2058,119014
0.2059,119424
0.206,119775
0.2061,119687
0.2062,119897
0.2063,120499
0.2064,121362
0.2065,121424
0.2066,121801
0.2067,122210
0.2068,122180
0.2069,121899
0.207,123135
0.2071,123640
0.2072,123637
0.2073,123517
0.2074,124751
0.2075,124680
0.2076,125027
0.2077,125605
0.2078,124645
0.2079,126060
0.208,126320
0.2081,126176
0.2082,126468
0.2083,127294
0.2084,127675
0.2085,126839
0.2086,128301
0.2087,128036
0.2088,129146
0.2089,129169
0.209,129115
0.2091,129508
0.2092,129515
0.2093,130764
0.2094,130553
0.2095,130773
0.2096,131772
0.2097,131389
0.2098,132856
0.2099,132397
0.21,132160
0.2101,132906
0.2102,132917
0.2103,133600
0.2104,134087
0.2105,135083
0.2106,134397
0.2107,134879
0.2108,134986
0.2109,135673
0.211,135896
0.2111,136128
0.2112,136656
0.2113,137331
0.2114,137094
0.2115,137763
0.2116,137655
0.2117,138335
0.2118,138283
0.2119,138057
0.212,138831
0.2121,139307
0.2122,140072
0.2123,140606
0.2124,140663
0.2125,140659
0.2126,141844
0.2127,141837
0.2128,141468
0.2129,141856
0.213,142094
0.2131,141968
0.2132,143129
0.2133,143516
0.2134,143754
0.2135,144447
0.2136,144767
0.2137,144070
0.2138,144467
0.2139,145117
0.214,144882
0.2141,146627
0.2142,146712
0.2143,146207
0.2144,146854
0.2145,147000
0.2146,147035
0.2147,147820
0.2148,148325
0.2149,149024
0.215,148775
0.2151,148388
0.2152,150025
0.2153,150056
0.2154,149698
0.2155,151104
0.2156,151105
0.2157,151537
0.2158,151648
0.2159,152975
0.216,152002
0.2161,152134
0.2162,152449
0.2163,152791
0.2164,153952
0.2165,153404
0.2166,154336
0.2167,154767
0.2168,155005
0.2169,154846
0.217,154649
0.2171,155873
0.2172,155502
0.2173,156831
0.2174,157234
0.2175,157125
0.2176,157705
0.2177,157382
0.2178,157105
0.2179,158649
0.218,158893
0.2181,158489
0.2182,159060
0.2183,160010
0.2184,159541
0.2185,159724
0.2186,160779
0.2187,160540
0.2188,161115
0.2189,161160
0.219,161951
0.2191,161519
0.2192,161946
0.2193,163334
0.2194,163556
0.2195,163347
0.2196,163610
0.2197,164098
0.2198,164908
0.2199,165127
0.22,164829
0.2201,165340
0.2202,165948
0.2203,165888
0.2204,167418
0.2205,167117
0.2206,166564
0.2207,167947
0.2208,167996
0.2209,167630
0.221,168283
0.2211,169151
0.2212,168551
0.2213,169245
0.2214,169810
0.2215,170225
0.2216,170069
0.2217,170902
0.2218,170272
0.2219,170872
0.222,171802
0.2221,171560
0.2222,171805
0.2223,172492
0.2224,172551
0.2225,172859
0.2226,173224
0.2227,173493
0.2228,174264
0.2229,174177
0.223,174695
0.2231,175211
0.2232,175032
0.2233,175342
0.2234,175563
0.2235,176199
0.2236,176181
0.2237,176343
0.2238,176948
0.2239,177472
0.224,177231
0.2241,177700
0.2242,177938
0.2243,178883
0.2244,178147
0.2245,179826
0.2246,180164
0.2247,180478
0.2248,180361
0.2249,179981
0.225,180886
0.2251,180729
0.2252,181716
0.2253,181272
0.2254,182393
0.2255,182211
0.2256,182905
0.2257,182778
0.2258,183532
0.2259,182630
0.226,183565
0.2261,183630
0.2262,184876
0.2263,184291
0.2264,184907
0.2265,185725
0.2266,185592
0.2267,186254
0.2268,186528
0.2269,185574
0.227,186513
0.2271,187212
0.2272,187228
0.2273,187203
0.2274,188666
0.2275,188054
0.2276,189475
0.2277,189095
0.2278,188905
0.2279,188561
0.228,189381
0.2281,189323
0.2282,190942
0.2283,191057
0.2284,190665
0.2285,191816
0.2286,191649
0.2287,190969
0.2288,191657
0.2289,192254
0.229,192347
0.2291,194704
0.2292,192919
0.2293,193302
0.2294,194011
0.2295,193110
0.2296,195189
0.2297,194252
0.2298,195160
0.2299,195523
0.23,194717
0.2301,195948
0.2302,196171
0.2303,196282
0.2304,196626
0.2305,197199
0.2306,197797
0.2307,196977
0.2308,197462
0.2309,198096
0.231,197775
0.2311,198673
0.2312,198636
0.2313,198099
0.2314,199309
0.2315,200624
0.2316,200510
0.2317,200591
0.2318,200746
0.2319,201416
0.232,201214
0.2321,201100
0.2322,201075
0.2323,201107
0.2324,202154
0.2325,201541
0.2326,202464
0.2327,203177
0.2328,202423
0.2329,202409
0.233,202984
0.2331,203383
0.2332,204212
0.2333,204700
0.2334,205429
0.2335,204802
0.2336,205413
0.2337,204894
0.2338,205461
0.2339,206158
0.234,206514
0.2341,206479
0.2342,206548
0.2343,206229
0.2344,206882
0.2345,206813
0.2346,207341
0.2347,207119
0.2348,208288
0.2349,209381
0.235,208552
0.2351,208975
0.2352,209399
0.2353,209761
0.2354,208899
0.2355,210171
0.2356,209540
0.2357,210463
0.2358,210897
0.2359,209989
0.236,211540
0.2361,210719
0.2362,211641
0.2363,212087
0.2364,211634
0.2365,211920
0.2366,212367
0.2367,213182
0.2368,213355
0.2369,213021
0.237,213600
0.2371,213804
0.2372,213981
0.2373,214109
0.2374,213527
0.2375,213352
0.2376,214725
0.2377,214842
0.2378,215514
0.2379,215355
0.238,216002
0.2381,216052
0.2382,215408
0.2383,216597
0.2384,216913
0.2385,217212
0.2386,216678
0.2387,217171
0.2388,217480
0.2389,217912
0.239,218106
0.2391,217956
0.2392,218071
0.2393,218127
0.2394,218295
0.2395,218508
0.2396,219485
0.2397,219107
0.2398,219827
0.2399,220540
0.24,220534
0.2401,221092
0.2402,219643
0.2403,221178
0.2404,220994
0.2405,221587
0.2406,221767
0.2407,221962
0.2408,220704
0.2409,221720
0.241,222301
0.2411,222638
0.2412,222422
0.2413,223344
0.2414,222675
0.2415,223280
0.2416,222533
0.2417,223076
0.2418,223842
0.2419,224058
0.242,223470
0.2421,223557
0.2422,223991
0.2423,224140
0.2424,225206
0.2425,225095
0.2426,225119
0.2427,225733
0.2428,225832
0.2429,225924
0.243,225500
0.2431,226600
0.2432,227052
0.2433,227304
0.2434,226439
0.2435,226844
0.2436,227456
0.2437,227140
0.2438,227219
0.2439,228136
0.244,228081
0.2441,228032
0.2442,228005
0.2443,227812
0.2444,229198
0.2445,229210
0.2446,228681
0.2447,228097
0.2448,229077
0.2449,228689
0.245,229326
0.2451,229205
0.2452,229608
0.2453,230164
0.2454,229819
0.2455,229994
0.2456,230290
0.2457,230466
0.2458,231385
0.2459,230896
0.246,231777
0.2461,231656
0.2462,231842
0.2463,231018
0.2464,232015
0.2465,232738
0.2466,231883
0.2467,231527
0.2468,232351
0.2469,231784
0.247,232107
0.2471,232763
0.2472,233004
0.2473,233244
0.2474,233708
0.2475,233324
0.2476,233768
0.2477,233959
0.2478,234125
0.2479,234238
0.248,234457
0.2481,234693
0.2482,234168
0.2483,234934
0.2484,234792
0.2485,234734
0.2486,235048
0.2487,235190
0.2488,235234
0.2489,235562
0.249,235420
0.2491,235803
0.2492,235890
0.2493,236040
0.2494,235980
0.2495,236198
0.2496,236652
0.2497,235909
0.2498,236221
0.2499,236439
0.25,237184
0.2501,236276
0.2502,237266
0.2503,238304
0.2504,237387
0.2505,237371
0.2506,237506
0.2507,236844
0.2508,238290
0.2509,237900
0.251,237258
0.2511,237540
0.2512,238379
0.2513,238597
0.2514,239076
0.2515,240028
0.2516,238086
0.2517,239507
0.2518,239403
0.2519,239827
0.252,239199
0.2521,239672
0.2522,238997
0.2523,240370
0.2524,240619
0.2525,240376
0.2526,241325
0.2527,240515
0.2528,239110
0.2529,240310
0.253,239841
0.2531,240665
0.2532,240353
0.2533,241015
0.2534,241257
0.2535,241122
0.2536,240716
0.2537,241337
0.2538,241113
0.2539,241247
0.254,240503
0.2541,241236
0.2542,241694
0.2543,241195
0.2544,241429
0.2545,242370
0.2546,241369
0.2547,242039
0.2548,242752
0.2549,242545
0.255,242190
0.2551,242855
0.2552,242978
0.2553,242744
0.2554,243105
0.2555,243000
0.2556,242818
0.2557,242936
0.2558,242907
0.2559,243014
0.256,243314
0.2561,243614
0.2562,243746
0.2563,243934
0.2564,243930
0.2565,244734
0.2566,244485
0.2567,243988
0.2568,243692
0.2569,244060
0.257,243280
0.2571,244390
0.2572,243941
0.2573,244098
0.2574,244305
0.2575,244960
0.2576,244209
0.2577,243900
0.2578,244972
0.2579,245039
0.258,244908
0.2581,244211
0.2582,243894
0.2583,245500
0.2584,245036
0.2585,244226
0.2586,245060
0.2587,245411
0.2588,244310
0.2589,245155
0.259,244936
0.2591,245649
0.2592,245546
0.2593,245824
0.2594,246779
0.2595,246288
0.2596,245420
0.2597,245837
0.2598,245792
0.2599,245854
0.26,246015
0.2601,246511
0.2602,245937
0.2603,246024
0.2604,245360
0.2605,245914
0.2606,246427
0.2607,246478
0.2608,246810
0.2609,245700
0.261,245751
0.2611,246517
0.2612,245872
0.2613,245843
0.2614,247095
0.2615,247208
0.2616,246812
0.2617,246232
0.2618,247150
0.2619,247247
0.262,246716
0.2621,246583
0.2622,247253
0.2623,246925
0.2624,247065
0.2625,247481
0.2626,247046
0.2627,247751
0.2628,247366
0.2629,247420
0.263,247127
0.2631,247003
0.2632,246653
0.2633,246762
0.2634,247451
0.2635,246742
0.2636,247574
0.2637,247099
0.2638,247381
0.2639,246928
0.264,247664
0.2641,246648
0.2642,246679
0.2643,247100
0.2644,246943
0.2645,247561
0.2646,247486
0.2647,247610
0.2648,247186
0.2649,247994
0.265,247557
0.2651,247538
0.2652,247092
0.2653,247518
0.2654,246872
0.2655,246812
0.2656,248077
0.2657,247164
0.2658,248708
0.2659,247837
0.266,247964
0.2661,247508
0.2662,247594
0.2663,247639
0.2664,247591
0.2665,247587
0.2666,247579
0.2667,247455
0.2668,247873
0.2669,247846
0.267,248572
0.2671,247611
0.2672,247332
0.2673,248183
0.2674,246918
0.2675,247167
0.2676,247717
0.2677,247732
0.2678,247038
0.2679,247137
0.268,247967
0.2681,247727
0.2682,247303
0.2683,247912
0.2684,247515
0.2685,248681
0.2686,247522
0.2687,247153
0.2688,247316
0.2689,247377
0.269,247744
0.2691,247179
0.2692,247610
0.2693,247524
0.2694,246787
0.2695,247421
0.2696,247400
0.2697,247609
0.2698,247622
0.2699,247594
0.27,247868
0.2701,247671
0.2702,246784
0.2703,247371
0.2704,247821
0.2705,247217
0.2706,246788
0.2707,247488
0.2708,247278
0.2709,247532
0.271,247535
0.2711,247775
0.2712,246908
0.2713,246112
0.2714,247304
0.2715,246631
0.2716,246875
0.2717,246873
0.2718,246728
0.2719,246801
0.272,247529
0.2721,246518
0.2722,246162
0.2723,246158
0.2724,246465
0.2725,246903
0.2726,246636
0.2727,247155
0.2728,246010
0.2729,245546
0.273,246204
0.2731,246866
0.2732,247413
0.2733,245957
0.2734,245803
0.2735,246382
0.2736,246186
0.2737,247332
0.2738,246535
0.2739,245913
0.274,245481
0.2741,246652
0.2742,245391
0.2743,246706
0.2744,245848
0.2745,245939
0.2746,245654
0.2747,245297
0.2748,245941
0.2749,245831
0.275,244761
0.2751,244818
0.2752,245437
0.2753,245286
0.2754,245455
0.2755,245777
0.2756,245323
0.2757,245134
0.2758,244996
0.2759,245458
0.276,245279
0.2761,245196
0.2762,245585
0.2763,244053
0.2764,244186
0.2765,244025
0.2766,244795
0.2767,245365
0.2768,244745
0.2769,244648
0.277,244389
0.2771,245087
0.2772,243716
0.2773,243930
0.2774,244020
0.2775,244692
0.2776,243700
0.2777,243724
0.2778,244283
0.2779,243389
0.278,244209
0.2781,243918
0.2782,243225
0.2783,243746
0.2784,244064
0.2785,243158
0.2786,243516
0.2787,243380
0.2788,244857
0.2789,242683
0.279,243298
0.2791,243909
0.2792,243588
0.2793,242985
0.2794,242759
0.2795,242690
0.2796,243124
0.2797,242942
0.2798,243268
0.2799,242842
0.28,242943
0.2801,243008
0.2802,242205
0.2803,242929
0.2804,242974
0.2805,242050
0.2806,241835
0.2807,241576
0.2808,242651
0.2809,242669
0.281,242220
0.2811,241624
0.2812,243024
0.2813,241471
0.2814,241735
0.2815,240669
0.2816,242000
0.2817,241868
0.2818,241125
0.2819,241292
0.282,241848
0.2821,241215
0.2822,241818
0.2823,240200
0.2824,240816
0.2825,240352
0.2826,241176
0.2827,240327
0.2828,240893
0.2829,239917
0.283,239318
0.2831,240558
0.2832,240064
0.2833,240030
0.2834,239612
0.2835,239516
0.2836,239450
0.2837,239293
0.2838,239702
0.2839,239865
0.284,240242
0.2841,238555
0.2842,238812
0.2843,239340
0.2844,239006
0.2845,239061
0.2846,238795
0.2847,237870
0.2848,238689
0.2849,238942
0.285,237576
0.2851,238577
0.2852,238731
0.2853,238327
0.2854,237525
0.2855,237168
0.2856,237609
0.2857,237966
0.2858,236628
0.2859,237073
0.286,237448
0.2861,235844
0.2862,236049
0.2863,236814
0.2864,236582
0.2865,236447
0.2866,236292
0.2867,236323
0.2868,236182
0.2869,236667
0.287,236917
0.2871,235460
0.2872,237022
0.2873,235674
0.2874,236080
0.2875,235579
0.2876,236253
0.2877,234432
0.2878,235295
0.2879,235793
0.288,235144
0.2881,235263
0.2882,234644
0.2883,234888
0.2884,235112
0.2885,234418
0.2886,234193
0.2887,234448
0.2888,235150
0.2889,233731
0.289,232672
0.2891,234957
0.2892,234714
0.2893,234308
0.2894,233481
0.2895,232965
0.2896,233907
0.2897,232992
0.2898,232346
0.2899,232626
0.29,233044
0.2901,233774
0.2902,232993
0.2903,232302
0.2904,232802
0.2905,233049
0.2906,233027
0.2907,232077
0.2908,231400
0.2909,231378
0.291,231532
0.2911,231454
0.2912,231207
0.2913,232487
0.2914,230622
0.2915,230915
0.2916,231256
0.2917,230416
0.2918,230984
0.2919,231349
0.292,231032
0.2921,231369
0.2922,229629
0.2923,230546
0.2924,229896
0.2925,228515
0.2926,229839
0.2927,229901
0.2928,228776
0.2929,229602
0.293,229047
0.2931,229402
0.2932,229096
0.2933,229396
0.2934,228895
0.2935,228576
0.2936,228835
0.2937,228712
0.2938,228099
0.2939,228459
0.294,228003
0.2941,228153
0.2942,227656
0.2943,227678
0.2944,227946
0.2945,228235
0.2946,227410
0.2947,226816
0.2948,226818
0.2949,227446
0.295,227110
0.2951,227550
0.2952,226801
0.2953,226707
0.2954,226029
0.2955,224515
0.2956,226088
0.2957,225457
0.2958,225683
0.2959,225786
0.296,224740
0.2961,225830
0.2962,225721
0.2963,225053
0.2964,225183
0.2965,225098
0.2966,224167
0.2967,224777
0.2968,224162
0.2969,222855
0.297,224298
0.2971,223863
0.2972,223971
0.2973,224031
0.2974,224032
0.2975,223339
0.2976,223861
0.2977,222517
0.2978,223505
0.2979,223339
0.298,222619
0.2981,222124
0.2982,223095
0.2983,221809
0.2984,221601
0.2985,222171
0.2986,222267
0.2987,221536
0.2988,222034
0.2989,221916
0.299,221311
0.2991,220752
0.2992,220804
0.2993,220699
0.2994,220557
0.2995,219965
0.2996,219943
0.2997,220004
0.2998,220546
0.2999,220343
0.3,219688
0.3001,218946
0.3002,219264
0.3003,219245
0.3004,218621
0.3005,219431
0.3006,218175
0.3007,218313
0.3008,219140
0.3009,218489
0.301,218267
0.3011,218448
0.3012,217987
0.3013,217419
0.3014,218136
0.3015,218172
0.3016,217684
0.3017,216579
0.3018,216460
0.3019,216643
0.302,216577
0.3021,216647
0.3022,216491
0.3023,216748
0.3024,215979
0.3025,216009
0.3026,216114
0.3027,216115
0.3028,215721
0.3029,215967
0.303,215589
0.3031,214813
0.3032,214534
0.3033,213775
0.3034,214679
0.3035,214554
0.3036,214941
0.3037,214535
0.3038,214387
0.3039,213960
0.304,214065
0.3041,213714
0.3042,214405
0.3043,213119
0.3044,214239
0.3045,212433
0.3046,213874
0.3047,214065
0.3048,212749
0.3049,212761
0.305,212179
0.3051,212265
0.3052,212198
0.3053,211639
0.3054,212002
0.3055,212589
0.3056,211486
0.3057,211150
0.3058,211174
0.3059,209952
0.306,210927
0.3061,210828
0.3062,210614
0.3063,209990
0.3064,210257
0.3065,210635
0.3066,210338
0.3067,209759
0.3068,209331
0.3069,208707
0.307,209749
0.3071,209082
0.3072,208682
0.3073,208659
0.3074,209054
0.3075,207637
0.3076,208431
0.3077,208864
0.3078,208146
0.3079,207891
0.308,207691
0.3081,207465
0.3082,206869
0.3083,206327
0.3084,206929
0.3085,205680
0.3086,207424
0.3087,206671
0.3088,206602
0.3089,206959
0.309,206072
0.3091,205661
0.3092,206404
0.3093,205897
0.3094,205484
0.3095,204810
0.3096,205276
0.3097,204723
0.3098,204383
0.3099,204229
0.31,205441
0.3101,204741
0.3102,203950
0.3103,203746
0.3104,203885
0.3105,203718
0.3106,204006
0.3107,203217
0.3108,203243
0.3109,203335
0.311,202940
0.3111,203056
0.3112,202672
0.3113,202796
0.3114,202034
0.3115,202024
0.3116,201800
0.3117,201742
0.3118,201053
0.3119,201515
0.312,202365
0.3121,201282
0.3122,200790
0.3123,199935
0.3124,200822
0.3125,200240
0.3126,199911
0.3127,200460
0.3128,200014
0.3129,198655
0.313,199532
0.3131,199121
0.3132,199095
0.3133,200007
0.3134,199318
0.3135,199192
0.3136,198655
0.3137,199142
0.3138,198747
0.3139,198658
0.314,198054
0.3141,197015
0.3142,197339
0.3143,197252
0.3144,197703
0.3145,197225
0.3146,197010
0.3147,196772
0.3148,196857
0.3149,197363
0.315,196514
0.3151,196368
0.3152,196327
0.3153,196160
0.3154,195915
0.3155,195888
0.3156,194675
0.3157,195545
0.3158,195894
0.3159,194984
0.316,195056
0.3161,195265
0.3162,194321
0.3163,194840
0.3164,194034
0.3165,194040
0.3166,194342
0.3167,194159
0.3168,194052
0.3169,193801
0.317,193030
0.3171,192801
0.3172,192613
0.3173,192372
0.3174,192534
0.3175,192221
0.3176,191436
0.3177,191965
0.3178,192937
0.3179,191360
0.318,192248
0.3181,190545
0.3182,191088
0.3183,191120
0.3184,190420
0.3185,190875
0.3186,190904
0.3187,189858
0.3188,190309
0.3189,190798
0.319,189630
0.3191,190122
0.3192,189575
0.3193,190234
0.3194,189142
0.3195,188951
0.3196,188402
0.3197,189086
0.3198,188223
0.3199,188665
0.32,188506
0.3201,188558
0.3202,188542
0.3203,188080
0.3204,188699
0.3205,188904
0.3206,187178
0.3207,186906
0.3208,186866
0.3209,186459
0.321,186804
0.3211,186331
0.3212,186806
0.3213,186043
0.3214,185611
0.3215,186458
0.3216,185511
0.3217,186612
0.3218,185268
0.3219,184933
0.322,184025
0.3221,184760
0.3222,184095
0.3223,185082
0.3224,183764
0.3225,183413
0.3226,184018
0.3227,183962
0.3228,183647
0.3229,184633
0.323,183615
0.3231,183501
0.3232,182234
0.3233,182477
0.3234,183073
0.3235,182387
0.3236,182510
0.3237,182306
0.3238,181871
0.3239,182604
0.324,181422
0.3241,182265
0.3242,181832
0.3243,180677
0.3244,181513
0.3245,181256
0.3246,181362
0.3247,180480
0.3248,180584
0.3249,180633
0.325,180945
0.3251,181142
0.3252,180400
0.3253,179964
0.3254,179701
0.3255,179335
0.3256,179089
0.3257,179039
0.3258,178906
0.3259,178650
0.326,179379
0.3261,177939
0.3262,178829
0.3263,178238
0.3264,178027
0.3265,177340
0.3266,177793
0.3267,177175
0.3268,177565
0.3269,177057
0.327,176416
0.3271,176416
0.3272,176503
0.3273,176101
0.3274,176083
0.3275,176806
0.3276,175979
0.3277,175361
0.3278,175699
0.3279,174882
0.328,175258
0.3281,175620
0.3282,174568
0.3283,174701
0.3284,175366
0.3285,174633
0.3286,174126
0.3287,173865
0.3288,174649
0.3289,173590
0.329,174455
0.3291,172929
0.3292,173445
0.3293,173077
0.3294,173325
0.3295,172103
0.3296,172582
0.3297,172909
0.3298,172929
0.3299,172088
0.33,172379
0.3301,172585
0.3302,171604
0.3303,171573
0.3304,171147
0.3305,170679
0.3306,171327
0.3307,171745
0.3308,171373
0.3309,170977
0.331,170254
0.3311,170027
0.3312,170554
0.3313,169678
0.3314,169441
0.3315,169695
0.3316,169623
0.3317,169243
0.3318,169150
0.3319,169004
0.332,168942
0.3321,168929
0.3322,168041
0.3323,168881
0.3324,167710
0.3325,168396
0.3326,168337
0.3327,167972
0.3328,167721
0.3329,168049
0.333,167847
0.3331,167307
0.3332,167169
0.3333,166412
0.3334,166249
0.3335,165716
0.3336,166633
0.3337,166425
0.3338,166507
0.3339,165197
0.334,165119
0.3341,164872
0.3342,165447
0.3343,165236
0.3344,165067
0.3345,164504
0.3346,165140
0.3347,164513
0.3348,164317
0.3349,164178
0.335,164375
0.3351,163206
0.3352,163780
0.3353,164231
0.3354,163290
0.3355,163388
0.3356,163318
0.3357,163006
0.3358,163056
0.3359,163295
0.336,162168
0.3361,162657
0.3362,161838
0.3363,161858
0.3364,161655
0.3365,161673
0.3366,161987
0.3367,161164
0.3368,160632
0.3369,161552
0.337,161049
0.3371,160782
0.3372,160692
0.3373,161360
0.3374,159829
0.3375,160426
0.3376,159640
0.3377,159709
0.3378,160398
0.3379,160185
0.338,159808
0.3381,159380
0.3382,159117
0.3383,159215
0.3384,158519
0.3385,158516
0.3386,157676
0.3387,157843
0.3388,158012
0.3389,157692
0.339,157899
0.3391,157732
0.3392,157141
0.3393,157509
0.3394,157656
0.3395,157130
0.3396,156273
0.3397,156725
0.3398,156420
0.3399,155877
0.34,156674
0.3401,156152
0.3402,156135
0.3403,155782
0.3404,156053
0.3405,155813
0.3406,155569
0.3407,155253
0.3408,154983
0.3409,155178
0.341,154298
0.3411,154434
0.3412,154555
0.3413,154280
0.3414,153863
0.3415,154037
0.3416,153800
0.3417,154263
0.3418,154044
0.3419,153248
0.342,153141
0.3421,154217
0.3422,152766
0.3423,153011
0.3424,152803
0.3425,152818
0.3426,152715
0.3427,152883
0.3428,151339
0.3429,151653
0.343,150760
0.3431,151345
0.3432,150709
0.3433,150716
0.3434,150277
0.3435,151628
0.3436,150020
0.3437,151328
0.3438,150523
0.3439,151021
0.344,149923
0.3441,150040
0.3442,149216
0.3443,149659
0.3444,149203
0.3445,148983
0.3446,149360
0.3447,149488
0.3448,149240
0.3449,148873
0.345,147530
0.3451,149169
0.3452,148712
0.3453,148196
0.3454,147943
0.3455,147365
0.3456,147917
0.3457,147303
0.3458,147810
0.3459,147115
0.346,146974
0.3461,146631
0.3462,147502
0.3463,147210
0.3464,146131
0.3465,146635
0.3466,145991
0.3467,146154
0.3468,145107
0.3469,145312
0.347,145378
0.3471,145579
0.3472,145296
0.3473,144999
0.3474,145045
0.3475,144727
0.3476,144733
0.3477,145333
0.3478,144482
0.3479,144467
0.348,144573
0.3481,143509
0.3482,144422
0.3483,143946
0.3484,143685
0.3485,143652
0.3486,143617
0.3487,143486
0.3488,142885
0.3489,142598
0.349,142636
0.3491,142648
0.3492,142096
0.3493,142377
0.3494,142435
0.3495,141572
0.3496,141538
0.3497,142105
0.3498,142019
0.3499,140871
0.35,141263
0.3501,141256
0.3502,140658
0.3503,140572
0.3504,140161
0.3505,140394
0.3506,139904
0.3507,139968
0.3508,140522
0.3509,139812
0.351,139339
0.3511,140393
0.3512,139754
0.3513,138793
0.3514,139315
0.3515,138588
0.3516,138721
0.3517,139374
0.3518,139471
0.3519,138860
0.352,138822
0.3521,137950
0.3522,137967
0.3523,137711
0.3524,137911
0.3525,137234
0.3526,137729
0.3527,137772
0.3528,137881
0.3529,137234
0.353,137108
0.3531,137245
0.3532,137020
0.3533,136435
0.3534,136618
0.3535,136691
0.3536,136282
0.3537,135673
0.3538,135564
0.3539,135754
0.354,136088
0.3541,135260
0.3542,135361
0.3543,135528
0.3544,135483
0.3545,134549
0.3546,135051
0.3547,134810
0.3548,134244
0.3549,134785
0.355,133897
0.3551,134378
0.3552,134509
0.3553,133792
0.3554,134036
0.3555,133936
0.3556,133032
0.3557,133166
0.3558,133497
0.3559,132599
0.356,132109
0.3561,132474
0.3562,132521
0.3563,132166
0.3564,132847
0.3565,131353
0.3566,131787
0.3567,131616
0.3568,132215
0.3569,131815
0.357,131946
0.3571,131836
0.3572,131236
0.3573,130435
0.3574,130704
0.3575,130469
0.3576,130271
0.3577,130559
0.3578,130501
0.3579,130716
0.358,130167
0.3581,129957
0.3582,129497
0.3583,129874
0.3584,129678
0.3585,129923
0.3586,128788
0.3587,128358
0.3588,129034
0.3589,129045
0.359,128486
0.3591,128439
0.3592,128562
0.3593,128447
0.3594,128389
0.3595,127930
0.3596,127956
0.3597,127780
0.3598,128159
0.3599,127331
0.36,127020
0.3601,127144
0.3602,127470
0.3603,126744
0.3604,127089
0.3605,126891
0.3606,126990
0.3607,127140
0.3608,126249
0.3609,126289
0.361,125588
0.3611,126538
0.3612,125515
0.3613,125816
0.3614,125349
0.3615,125073
0.3616,124881
0.3617,125745
0.3618,125269
0.3619,125696
0.362,125088
0.3621,124863
0.3622,125194
0.3623,125038
0.3624,124089
0.3625,123749
0.3626,124006
0.3627,124446
0.3628,123742
0.3629,123879
0.363,123418
0.3631,123941
0.3632,123441
0.3633,123079
0.3634,122974
0.3635,123483
0.3636,123547
0.3637,122702
0.3638,123324
0.3639,122403
0.364,122420
0.3641,122295
0.3642,121711
0.3643,121949
0.3644,121207
0.3645,122034
0.3646,121195
0.3647,121205
0.3648,121894
0.3649,120467
0.365,121702
0.3651,121286
0.3652,120508
0.3653,120905
0.3654,120527
0.3655,120470
0.3656,120325
0.3657,119882
0.3658,119629
0.3659,119873
0.366,119779
0.3661,119883
0.3662,118999
0.3663,119059
0.3664,119141
0.3665,118771
0.3666,118323
0.3667,118366
0.3668,118891
0.3669,118963
0.367,119131
0.3671,118321
